,deal,description,entrepreneurs,location,askedFor,exchangeForStake,valuation,title,Multiple Entreprenuers,year,cat_Business Services,cat_Children/Education,cat_Fashion/Beauty,cat_Fitness/Sports/Outdoors,cat_Food and Beverage,cat_Green/CleanTech,cat_Health/Wellness,cat_Lifestyle/Home,cat_Media/Entertainment,cat_Novelties,cat_Pet Products,cat_Software/Tech,cat_Travel
1106,1.0,hair catcher for shower drains,unknown,1,300000.0,5.0,6000000.0,DrainWig,0,2019.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1107,1.0,collapsible foam roller,unknown,1,225000.0,10.0,2250000.0,Brazyn Life,0,2019.0,0,0,0,1,0,0,0,0,0,0,0,0,0
1108,0.0,converts regular bikes into electric bikes,unknown,1,500000.0,5.0,10000000.0,GeoOrbital,0,2019.0,0,0,0,1,0,0,0,0,0,0,0,0,0
1109,0.0,text message service that tracks baby milestones,unknown,1,350000.0,10.0,3500000.0,Qeepsake,0,2019.0,0,1,0,0,0,0,0,0,0,0,0,0,0
1110,1.0,"an all-electric, free car-sharing service",unknown,1,500000.0,2.0,25000000.0,WaiveCar,0,2019.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,1.0,kid-activity subscription service,unknown,1,500000.0,6.0,8333333.0,Pearachute,0,2019.0,0,1,0,0,0,0,0,0,0,0,0,0,0
1112,1.0,portable mustache removal kit,unknown,1,100000.0,25.0,400000.0,No Mo-Stach,0,2019.0,0,0,1,0,0,0,0,0,0,0,0,0,0
1113,1.0,baby changing pad,unknown,1,85000.0,10.0,850000.0,Snoofybee,0,2019.0,0,1,0,0,0,0,0,0,0,0,0,0,0
1114,0.0,sound-emitting pillows for better sleep,unknown,1,800000.0,10.0,8000000.0,DreamPad,0,2019.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1115,1.0,tea blends for specific moods,unknown,1,150000.0,25.0,600000.0,Snarky Tea,0,2019.0,0,0,0,0,1,0,0,0,0,0,0,0,0
1116,1.0,self-cleaning puppy pad and dog potty,unknown,1,500000.0,5.0,10000000.0,BrilliantPad,0,2019.0,0,0,0,0,0,0,0,0,0,0,1,0,0
1117,1.0,tipping app,unknown,1,150000.0,5.0,3000000.0,Bravo,0,2019.0,0,0,0,0,0,0,0,0,0,0,0,1,0
1118,0.0,finds the nearest basketball games,unknown,1,100000.0,5.0,2000000.0,HoopMaps,0,2019.0,0,0,0,1,0,0,0,0,0,0,0,0,0
1119,1.0,athletic gear deodorizer,unknown,1,150000.0,10.0,1500000.0,Glovestix,0,2019.0,0,0,0,1,0,0,0,0,0,0,0,0,0
1120,1.0,tray that will keep your tools in place,unknown,1,200000.0,10.0,2000000.0,Grypmat,0,2019.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1121,1.0,saliva donor service for science research,unknown,1,100000.0,12.5,800000.0,DNA Simple,0,2019.0,0,0,0,0,0,0,1,0,0,0,0,0,0
1122,0.0,robotic lawnmower service,unknown,1,500000.0,5.0,10000000.0,Robin,0,2019.0,0,0,0,1,0,0,0,0,0,0,0,0,0
1123,1.0,coding dolls for girls,unknown,1,200000.0,5.0,4000000.0,SmartGurlz,0,2019.0,0,0,0,0,0,0,0,0,0,0,0,1,0
1124,1.0,healthy smoked fish dip,unknown,1,75000.0,25.0,300000.0,Reely Hooked Fish Co.,0,2019.0,0,0,0,0,1,0,0,0,0,0,0,0,0
1125,1.0,multi-curve hair trimming guide tool,unknown,1,300000.0,10.0,3000000.0,The Cut Buddy,0,2019.0,0,0,1,0,0,0,0,0,0,0,0,0,0
1126,0.0,stuffed animals for sensory stimulation,unknown,1,175000.0,5.0,3500000.0,Slumberkins,0,2019.0,0,1,0,0,0,0,0,0,0,0,0,0,0
1127,1.0,instant wine chiller,unknown,1,100000.0,5.0,2000000.0,ProntoBev,0,2019.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1128,1.0,dating app,unknown,1,200000.0,5.0,4000000.0,Hater,0,2019.0,0,0,0,0,0,0,0,0,0,0,0,1,0
1129,0.0,coconut drill tools for drinking straight out of the fruit,unknown,1,150000.0,10.0,1500000.0,Coco Taps,0,2019.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1130,1.0,at-home lab testing,unknown,1,1000000.0,5.0,20000000.0,EverlyWell,0,2019.0,0,0,0,0,0,0,1,0,0,0,0,0,0
1131,1.0,ready to eat oatmeal,unknown,1,300000.0,10.0,3000000.0,Mush,0,2019.0,0,0,0,0,1,0,0,0,0,0,0,0,0
1132,1.0,sweater blanket,unknown,1,50000.0,20.0,250000.0,The Original Comfy,0,2019.0,0,0,1,0,0,0,0,0,0,0,0,0,0
1133,0.0,bark-looking trunk cover for fake trees,unknown,1,100000.0,20.0,500000.0,Christmas Tree Hugger,0,2019.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1134,1.0,portable record player,unknown,1,300000.0,15.0,2000000.0,RokBlok,0,2019.0,0,0,0,0,0,0,0,0,1,0,0,0,0
1135,1.0,artificial tree that is collapsible,unknown,1,100000.0,10.0,1000000.0,Modern Christmas Trees,0,2019.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1136,1.0,spltter protection for frying pans,unknown,1,100000.0,10.0,1000000.0,Frywall,0,2019.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1137,0.0,eliptical stroller,unknown,1,500000.0,40.0,1250000.0,Elliptical Stroller,0,2019.0,0,0,0,1,0,0,0,0,0,0,0,0,0
1138,0.0,smart stove sensors,unknown,1,800000.0,8.0,10000000.0,Inirv,0,2019.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1139,0.0,gym shorts,unknown,1,250000.0,1.5,16666667.0,birddogs,0,2019.0,0,0,1,0,0,0,0,0,0,0,0,0,0
1140,1.0,picnic product line,unknown,1,100000.0,5.0,2000000.0,iFork,0,2019.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1141,1.0,eco-friendly ziplock bags,unknown,1,400000.0,5.0,8000000.0,Stasher,0,2019.0,0,0,0,0,0,1,0,0,0,0,0,0,0
1142,0.0,nap studios,unknown,1,75000.0,15.0,500000.0,Recharj,0,2019.0,1,0,0,0,0,0,0,0,0,0,0,0,0
1143,1.0,liquid repellant spray,unknown,1,200000.0,20.0,1000000.0,Detrapel,0,2019.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1144,1.0,fish fry batter,unknown,1,150000.0,15.0,1000000.0,Joe's Gourmet Fish Fry,0,2019.0,0,0,0,0,1,0,0,0,0,0,0,0,0
1145,1.0,gadget for pet collar,unknown,1,499000.0,9.0,5544444.0,Goat Pet Products,0,2019.0,0,0,0,0,0,0,0,0,0,0,1,0,0
1146,0.0,robes for men,unknown,1,150000.0,18.0,833333.0,Dude Robe,0,2019.0,0,0,1,0,0,0,0,0,0,0,0,0,0
1147,1.0,hair products for long-haired men,unknown,1,95000.0,10.0,950000.0,The Long Hairs,0,2019.0,0,0,1,0,0,0,0,0,0,0,0,0,0
1148,1.0,business-in-a-box platform for women,unknown,1,250000.0,6.3,4000000.0,Alice's Table,0,2019.0,1,0,0,0,0,0,0,0,0,0,0,0,0
1149,0.0,"all-in-one kneeboard, wakesurf, and water ski",unknown,1,300000.0,10.0,3000000.0,Zup,0,2019.0,0,0,0,1,0,0,0,0,0,0,0,0,0
1150,1.0,lactation bars for breastfeeding,unknown,1,150000.0,10.0,1500000.0,Boobie Bar,0,2019.0,0,0,0,0,1,0,0,0,0,0,0,0,0
1151,1.0,animal costumes,unknown,1,60000.0,20.0,300000.0,Pandaloon,0,2019.0,0,0,0,0,0,0,0,0,0,0,1,0,0
1152,1.0,pacifier,unknown,1,250000.0,5.0,5000000.0,The Pop,0,2019.0,0,1,0,0,0,0,0,0,0,0,0,0,0
1153,1.0,padded men's undergarments,unknown,1,150000.0,10.0,1500000.0,RounderBum,0,2019.0,0,0,1,0,0,0,0,0,0,0,0,0,0
1154,0.0,water-pressure powered oscillating brush,unknown,1,500000.0,10.0,5000000.0,Brush Hero,0,2019.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1155,0.0,online service that allows customers to negotiate prices with vendors,unknown,1,100000.0,10.0,1000000.0,Savy,0,2019.0,0,0,1,0,0,0,0,0,0,0,0,0,0
1156,1.0,wine glass attachable to bottles,unknown,1,400000.0,10.0,4000000.0,Guzzle Buddy,0,2019.0,0,0,0,0,1,0,0,0,0,0,0,0,0
1157,1.0,custom gift boxes,unknown,1,150000.0,10.0,1500000.0,Bouquet Bar,0,2019.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1158,0.0,life jackets,unknown,1,200000.0,12.5,1600000.0,The Wingman,0,2019.0,0,0,0,1,0,0,0,0,0,0,0,0,0
1159,0.0,marketplace for African fashion,unknown,1,460000.0,10.0,4600000.0,Zuvaa,0,2019.0,0,0,1,0,0,0,0,0,0,0,0,0,0
1160,1.0,protein donuts,unknown,1,300000.0,15.0,2000000.0,The Dough Bar,0,2019.0,0,0,0,0,1,0,0,0,0,0,0,0,0
1161,0.0,body wipes,unknown,1,300000.0,10.0,3000000.0,ShowerPill,0,2019.0,0,0,0,0,0,0,1,0,0,0,0,0,0
1162,1.0,app that rounds up transactions to pay for student loan,unknown,1,250000.0,15.0,1666667.0,ChangEd,0,2019.0,0,1,0,0,0,0,0,0,0,0,0,0,0
1163,1.0,silicone weight collars,unknown,1,150000.0,15.0,1000000.0,SnapClips,0,2019.0,0,0,0,1,0,0,0,0,0,0,0,0,0
1164,0.0,canned maple beverages,unknown,1,600000.0,12.0,5000000.0,Sap!,0,2019.0,0,0,0,0,1,0,0,0,0,0,0,0,0
1165,1.0,portable campfire,unknown,1,50000.0,20.0,250000.0,Radiate,0,2019.0,0,0,0,1,0,0,0,0,0,0,0,0,0
1166,0.0,vitamin water for dogs,unknown,1,150000.0,20.0,750000.0,Petrol,0,2019.0,0,0,0,0,0,0,0,0,0,0,1,0,0
1167,1.0,take-out packaged food,unknown,1,1000000.0,5.0,20000000.0,Everytable,0,2019.0,0,0,0,0,1,0,0,0,0,0,0,0,0
1168,1.0,glasses for looking at computers,unknown,1,750000.0,5.0,15000000.0,Gunnar Optiks,0,2019.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1169,1.0,avocado-based food chain,unknown,1,300000.0,10.0,3000000.0,Avocaderia,0,2019.0,0,0,0,0,1,0,0,0,0,0,0,0,0
1170,1.0,solar powered grill,unknown,1,500000.0,3.0,16666667.0,Solsource,0,2019.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1171,0.0,"""super coffee""",unknown,1,500000.0,4.5,11111111.0,Sunnova,0,2019.0,0,0,0,0,1,0,0,0,0,0,0,0,0
1172,1.0,easter egg decorator,unknown,1,350000.0,7.000000000000001,5000000.0,Egg Mazing,0,2019.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1173,1.0,tape that sticks to itself,unknown,1,50000.0,50.0,100000.0,Hugo's Amazing Tape,0,2019.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1174,0.0,Electric scooters,unknown,1,250000.0,5.0,5000000.0,Coolpeds,0,2019.0,0,0,0,1,0,0,0,0,0,0,0,0,0
1175,1.0,digital cash wallet,unknown,1,250000.0,7.5,3333333.0,Coinout,0,2019.0,0,0,0,0,0,0,0,0,0,0,0,1,0
1176,0.0,men's swimwear,unknown,1,200000.0,20.0,1000000.0,Bermie's,0,2019.0,0,0,1,0,0,0,0,0,0,0,0,0,0
1177,1.0,beauty face mask,unknown,1,350000.0,10.0,3500000.0,Lace Your Face,0,2019.0,0,0,1,0,0,0,0,0,0,0,0,0,0
1178,1.0,pasta made from hearts of palm,unknown,1,300000.0,10.0,3000000.0,OA Foods,0,2019.0,0,0,0,0,1,0,0,0,0,0,0,0,0
1179,0.0,pill to cure hangovers,unknown,1,400000.0,10.0,4000000.0,Thrive+,0,2019.0,0,0,0,0,0,0,1,0,0,0,0,0,0
1180,0.0,collapsable drinking straw,unknown,1,625000.0,5.0,12500000.0,Final Straw,0,2020.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1181,1.0,folding outdoor cook pot,unknown,1,100000.0,20.0,500000.0,Bear Bowl,0,2020.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1182,1.0,glue for legos,unknown,1,80000.0,15.0,533333.0,Le-Glue,0,2020.0,0,1,0,0,0,0,0,0,0,0,0,0,0
1183,0.0,smart padlock for deliveries,unknown,1,1000000.0,5.0,20000000.0,Boxlock,0,2020.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1184,1.0,applesauce,unknown,1,150000.0,15.0,1000000.0,Sanaía,0,2020.0,0,0,0,0,1,0,0,0,0,0,0,0,0
1185,0.0,baby carrier handle,unknown,1,300000.0,10.0,3000000.0,Lug Bug,0,2020.0,0,1,0,0,0,0,0,0,0,0,0,0,0
1186,1.0,stop boob sweat,unknown,1,200000.0,10.0,2000000.0,Ta-Ta Towels,0,2020.0,0,0,1,0,0,0,0,0,0,0,0,0,0
1187,1.0,onesie for dogs,unknown,1,250000.0,10.0,2500000.0,Shed Defender,0,2020.0,0,0,0,0,0,0,0,0,0,0,1,0,0
1188,0.0,healthier soups,unknown,1,500000.0,10.0,5000000.0,Soupergirl,0,2020.0,0,0,0,0,1,0,0,0,0,0,0,0,0
1189,1.0,cryptocurrency investing app,unknown,1,100000.0,10.0,1000000.0,bundil,0,2020.0,0,0,0,0,0,0,0,0,0,0,0,1,0
1190,1.0,vegan sushi,unknown,1,1500000.0,30.0,5000000.0,Beyond Sushi,0,2020.0,0,0,0,0,1,0,0,0,0,0,0,0,0
1191,1.0,cutting board,unknown,1,100000.0,10.0,1000000.0,Cup Board Pro,0,2020.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1192,1.0,men's grooming products,unknown,1,500000.0,7.000000000000001,7142857.0,Manscaped,0,2020.0,0,0,0,0,0,0,1,0,0,0,0,0,0
1193,0.0,all-natural nasal inhaler,unknown,1,300000.0,10.0,3000000.0,boomboom,0,2020.0,0,0,0,0,0,0,1,0,0,0,0,0,0
1194,1.0,"keto, paleo shake",unknown,1,250000.0,10.0,2500000.0,Cave Shake,0,2020.0,0,0,0,0,1,0,0,0,0,0,0,0,0
1195,1.0,men's shirts,unknown,1,250000.0,10.0,2500000.0,Butter Cloth,0,2020.0,0,0,1,0,0,0,0,0,0,0,0,0,0
1196,0.0,handbag raincoat,unknown,1,300000.0,25.0,1200000.0,Handbag Raincoat,0,2020.0,0,0,1,0,0,0,0,0,0,0,0,0,0
1197,1.0,travel site to use reward points,unknown,1,200000.0,5.0,4000000.0,Rewardstock,0,2020.0,0,0,0,0,0,0,0,0,0,0,0,1,0
1198,0.0,more efficient broom,unknown,1,500000.0,10.0,5000000.0,Wisp,0,2020.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1199,1.0,DIY kombucha,unknown,1,350000.0,10.0,3500000.0,The Kombucha Shop,0,2020.0,0,0,0,0,1,0,0,0,0,0,0,0,0
1200,0.0,locking tie downs,unknown,1,200000.0,20.0,1000000.0,Lockstraps,0,2020.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1201,1.0,protein shakes,unknown,1,250000.0,10.0,2500000.0,Vade Nutrition,0,2020.0,0,0,0,0,1,0,0,0,0,0,0,0,0
1202,1.0,low-sugar diet cookies,unknown,1,300000.0,10.0,3000000.0,Nui,0,2020.0,0,0,0,0,1,0,0,0,0,0,0,0,0
1203,1.0,insulated beer bottle holder,unknown,1,1000000.0,5.0,20000000.0,Bottlekeeper,0,2020.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1204,1.0,fake product gift boxes,unknown,1,640000.0,8.0,8000000.0,Prank-O,0,2020.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1205,1.0,rolling ski carrier,unknown,1,50000.0,15.0,333333.0,Ski-Z,0,2020.0,0,0,0,1,0,0,0,0,0,0,0,0,0
1206,1.0,oatmeal cafe,unknown,1,500000.0,20.0,2500000.0,Oatmeals,0,2020.0,0,0,0,0,1,0,0,0,0,0,0,0,0
1207,1.0,santa network,unknown,1,200000.0,10.0,2000000.0,Hire Santa,0,2020.0,1,0,0,0,0,0,0,0,0,0,0,0,0
1208,1.0,pimple popping simulator,unknown,1,250000.0,10.0,2500000.0,Pop It Pal,0,2020.0,0,0,0,0,0,0,0,0,0,0,0,1,0
1209,1.0,children's meal delivery service,unknown,1,500000.0,4.0,12500000.0,Yumble,0,2020.0,0,0,0,0,1,0,0,0,0,0,0,0,0
1210,0.0,bollywood dance workouts,unknown,1,375000.0,8.0,4687500.0,BollyX,0,2020.0,0,0,0,1,0,0,0,0,0,0,0,0,0
1211,1.0,apple cider vinegar drink,unknown,1,400000.0,10.0,4000000.0,Mother Beverage,0,2020.0,0,0,0,0,1,0,0,0,0,0,0,0,0
1212,1.0,step to reach roof of car,unknown,1,150000.0,5.0,3000000.0,Moki Doorstep,0,2020.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1213,0.0,redesigned treadmill,unknown,1,500000.0,8.0,6250000.0,Sproing Fitness,0,2020.0,0,0,0,1,0,0,0,0,0,0,0,0,0
1214,1.0,DIY cold brew coffee,unknown,1,50000.0,25.0,200000.0,Bruw,0,2020.0,0,0,0,0,1,0,0,0,0,0,0,0,0
1215,1.0,carrier for babies,unknown,1,200000.0,10.0,2000000.0,TushBaby,0,2020.0,0,1,0,0,0,0,0,0,0,0,0,0,0
1216,1.0,modern-day treasure hunt,unknown,1,150000.0,10.0,1500000.0,Adventure Hunt,0,2020.0,0,0,0,1,0,0,0,0,0,0,0,0,0
1217,0.0,minimalist clothing,unknown,1,300000.0,10.0,3000000.0,Uniform,0,2020.0,0,0,1,0,0,0,0,0,0,0,0,0,0
1218,1.0,cleansing sprays,unknown,1,50000.0,20.0,250000.0,Pristine,0,2020.0,0,0,0,0,0,0,1,0,0,0,0,0,0
1219,0.0,dog bathing tool,unknown,1,200000.0,7.5,2666667.0,Aquapaw,0,2020.0,0,0,0,0,0,0,0,0,0,0,1,0,0
1220,1.0,flexible dresses for moms,unknown,1,350000.0,25.0,1400000.0,Sonnet James,0,2020.0,0,0,1,0,0,0,0,0,0,0,0,0,0
1221,1.0,cat houses,unknown,1,200000.0,20.0,1000000.0,Kitty Kasas,0,2020.0,0,0,0,0,0,0,0,0,0,0,1,0,0
1222,1.0,makeup bags,unknown,1,200000.0,15.0,1333333.0,Makeup Junkie Bags,0,2020.0,0,0,1,0,0,0,0,0,0,0,0,0,0
1223,0.0,shave club for women,unknown,1,300000.0,10.0,3000000.0,Angel Shave Club,0,2020.0,0,0,1,0,0,0,0,0,0,0,0,0,0
1224,1.0,wine,unknown,1,150000.0,5.0,3000000.0,Obvious Wines,0,2020.0,0,0,0,0,1,0,0,0,0,0,0,0,0
1225,0.0,travel products for pets,unknown,1,100000.0,10.0,1000000.0,ZuGoPet,0,2020.0,0,0,0,0,0,0,0,0,0,0,1,0,0
1226,1.0,montessori toys,unknown,1,200000.0,2.5,8000000.0,Monti Kids,0,2020.0,0,1,0,0,0,0,0,0,0,0,0,0,0
1227,1.0,hair comb,unknown,1,225000.0,15.0,1500000.0,Twist It Up Combs,0,2020.0,0,0,1,0,0,0,0,0,0,0,0,0,0
1228,0.0,baby food,unknown,1,275000.0,5.0,5500000.0,Fresh Bellies,0,2020.0,0,0,0,0,1,0,0,0,0,0,0,0,0
1229,1.0,sandwich container,unknown,1,50000.0,13.0,384615.0,SubSafe,0,2020.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1230,1.0,shoe odor inserts,unknown,1,150000.0,8.0,1875000.0,Zorpads,0,2020.0,0,0,1,0,0,0,0,0,0,0,0,0,0
1231,1.0,tornado shelter,unknown,1,550000.0,15.0,3666667.0,Life Lift Systems,0,2020.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1232,0.0,hair product,unknown,1,400000.0,10.0,4000000.0,CulrMix,0,2020.0,0,0,1,0,0,0,0,0,0,0,0,0,0
1233,1.0,dog treats,unknown,1,50000.0,20.0,250000.0,Zookies,0,2020.0,0,0,0,0,0,0,0,0,0,0,1,0,0
1234,0.0,goat yoga,unknown,1,50000.0,15.0,333333.0,GOGA,0,2020.0,0,0,0,0,0,0,1,0,0,0,0,0,0
1235,1.0,portable shower,unknown,1,80000.0,33.0,242424.0,Shower Toga,0,2020.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1236,1.0,3d printer,unknown,1,150000.0,5.0,3000000.0,ToyBox,0,2020.0,0,0,0,0,0,0,0,0,0,0,0,1,0
1237,1.0,subscription box,unknown,1,250000.0,10.0,2500000.0,Moink Meat,0,2020.0,0,0,0,0,1,0,0,0,0,0,0,0,0
1238,0.0,savings app,unknown,1,200000.0,4.0,5000000.0,Goalsetter,0,2020.0,0,0,0,0,0,0,0,0,0,0,0,1,0
1239,0.0,robocall bot,unknown,1,400000.0,10.0,4000000.0,Jolly Roger,0,2020.0,0,0,0,0,0,0,0,0,0,0,0,1,0
1240,1.0,sensory deprivation therapy,unknown,1,500000.0,5.0,10000000.0,Urban Float,0,2020.0,0,0,0,0,0,0,1,0,0,0,0,0,0
1241,0.0,wrist bands for kids,unknown,1,150000.0,10.0,1500000.0,Kudo Banz,0,2020.0,0,1,0,0,0,0,0,0,0,0,0,0,0
1242,1.0,Selfie tool for dogs,unknown,1,100000.0,20.0,500000.0,Pooch Selfie,0,2020.0,0,0,0,0,0,0,0,0,0,0,1,0,0
1243,1.0,dog treats,unknown,1,550000.0,5.0,11000000.0,Wild Earth,0,2020.0,0,0,0,0,0,0,0,0,0,0,1,0,0
1244,0.0,fashion trading platform,unknown,1,250000.0,3.0,8333333.0,SilkRoll,0,2020.0,0,0,1,0,0,0,0,0,0,0,0,0,0
1245,1.0,waffle franchise,unknown,1,200000.0,8.0,2500000.0,Press Waffle Co.,0,2020.0,0,0,0,0,1,0,0,0,0,0,0,0,0
1246,1.0,pools for truck bed,unknown,1,100000.0,25.0,400000.0,Pickup Pools,0,2020.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1247,1.0,bib food container,unknown,1,350000.0,10.0,3500000.0,Dare-U-Go Bib,0,2020.0,0,1,0,0,0,0,0,0,0,0,0,0,0
1248,0.0,empanada franchise,unknown,1,2000000.0,8.0,25000000.0,Nuchas Empanada,0,2020.0,0,0,0,0,1,0,0,0,0,0,0,0,0
1249,0.0,discount comany for family activities,unknown,1,500000.0,6.0,8333333.0,CertifiKID,0,2020.0,0,1,0,0,0,0,0,0,0,0,0,0,0
1250,1.0,cooler for cases,unknown,1,100000.0,10.0,1000000.0,Kanga Koozie,0,2020.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1251,1.0,door locks,unknown,1,600000.0,8.0,7500000.0,HAVEN Lock,0,2020.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1252,1.0,card game,unknown,1,100000.0,20.0,500000.0,Pricetitution,0,2020.0,0,0,0,0,0,0,0,0,1,0,0,0,0
1253,0.0,soda,unknown,1,500000.0,20.0,2500000.0,Luma Soda,0,2020.0,0,0,0,0,1,0,0,0,0,0,0,0,0
1254,1.0,water filters,unknown,1,400000.0,10.0,4000000.0,Hydroviv,0,2020.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1255,0.0,caps for food products,unknown,1,500000.0,10.0,5000000.0,Flip-It,0,2020.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1256,1.0,macaron ice cream sandwiches,unknown,1,400000.0,10.0,4000000.0,Maven's Creamery,0,2020.0,0,0,0,0,1,0,0,0,0,0,0,0,0
1257,1.0,mobile ATM,unknown,1,500000.0,3.5000000000000004,14285714.0,Sapre,0,2020.0,1,0,0,0,0,0,0,0,0,0,0,0,0
1258,0.0,sweat pants + overalls,unknown,1,150000.0,15.0,1000000.0,Swoveralls,0,2020.0,0,0,1,0,0,0,0,0,0,0,0,0,0
1259,1.0,mouth tape,unknown,1,500000.0,10.0,5000000.0,Somnifix,0,2020.0,0,0,0,0,0,0,1,0,0,0,0,0,0
1260,1.0,pocket square holder,unknown,1,250000.0,15.0,1666667.0,The Best Pocket Square Holder,0,2020.0,0,0,1,0,0,0,0,0,0,0,0,0,0
1261,1.0,cat DNA test,unknown,1,250000.0,5.0,5000000.0,Basepaws,0,2020.0,0,0,0,0,0,0,0,0,0,0,1,0,0
1262,0.0,chicken dip,unknown,1,80000.0,20.0,400000.0,The Bang Shack,0,2020.0,0,0,0,0,1,0,0,0,0,0,0,0,0
1263,1.0,electric body board,unknown,1,250000.0,5.0,5000000.0,Kymera,0,2020.0,0,0,0,1,0,0,0,0,0,0,0,0,0
1264,1.0,window-mounted standing desk,unknown,1,150000.0,7.5,2000000.0,DeskView,0,2020.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1265,1.0,car sauce holder,unknown,1,45000.0,15.0,300000.0,Saucemoto,0,2020.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1266,0.0,cookie dough,unknown,1,450000.0,10.0,4500000.0,DoughP,0,2020.0,0,0,0,0,1,0,0,0,0,0,0,0,0
1267,1.0,office privacy booth,unknown,1,350000.0,10.0,3500000.0,Cubicall,0,2020.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1268,1.0,lat night food franchise,unknown,1,250000.0,7.5,3333333.0,Fat Shack,0,2020.0,0,0,0,0,1,0,0,0,0,0,0,0,0
1269,1.0,hoodie backpack,unknown,1,500000.0,5.0,10000000.0,Quickflip,0,2020.0,0,0,1,0,0,0,0,0,0,0,0,0,0
1270,1.0,bat houses,unknown,1,100000.0,16.0,625000.0,BatBnB,0,2020.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1271,0.0,body armor for pets,unknown,1,250000.0,10.0,2500000.0,CoyoteVest,0,2020.0,0,0,0,0,0,0,0,0,0,0,1,0,0
1272,1.0,unknown,unknown,1,270000.0,2.0,13500000.0,Blueland,0,2021.0,0,0,0,0,0,0,0,1,0,0,0,0,0
1273,1.0,unknown,unknown,1,300000.0,10.0,3000000.0,TaDah! Foods,0,2021.0,0,0,0,0,1,0,0,0,0,0,0,0,0
1274,0.0,unknown,unknown,1,500000.0,20.0,2500000.0,Minuscal,0,2021.0,0,0,0,0,0,0,1,0,0,0,0,0,0
1275,1.0,unknown,unknown,1,50000.0,50.0,100000.0,BabyToon,0,2021.0,0,1,0,0,0,0,0,0,0,0,0,0,0
1276,1.0,unknown,unknown,1,1000000.0,5.0,20000000.0,Boost Oxygen,0,2021.0,0,0,0,0,0,0,1,0,0,0,0,0,0
1277,0.0,unknown,unknown,1,500000.0,10.0,5000000.0,Atlas Monroe,0,2021.0,0,0,0,0,1,0,0,0,0,0,0,0,0
1278,1.0,unknown,unknown,1,750000.0,10.0,7500000.0,Circadian Optics,0,2021.0,0,0,0,0,0,0,1,0,0,0,0,0,0
1279,0.0,unknown,unknown,1,200000.0,20.0,1000000.0,Face Yoga With Koko,0,2021.0,0,0,0,0,0,0,1,0,0,0,0,0,0
1280,1.0,unknown,unknown,1,600000.0,5.0,12000000.0,Eterneva,0,2021.0,1,0,0,0,0,0,0,0,0,0,0,0,0
1281,1.0,unknown,unknown,1,500000.0,7.000000000000001,7142857.0,Aira,0,2021.0,0,0,0,0,0,0,0,0,0,0,0,1,0
1282,0.0,unknown,unknown,1,150000.0,10.0,1500000.0,Baobab,0,2021.0,0,0,1,0,0,0,0,0,0,0,0,0,0
1283,1.0,unknown,unknown,1,125000.0,20.0,625000.0,Squid Socks,0,2021.0,0,1,0,0,0,0,0,0,0,0,0,0,0
1284,1.0,unknown,unknown,1,250000.0,2.5,10000000.0,Snacklins,0,2021.0,0,0,0,0,1,0,0,0,0,0,0,0,0
1285,1.0,unknown,unknown,1,150000.0,10.0,1500000.0,Bug Bite Thing,0,2021.0,0,0,0,0,0,0,1,0,0,0,0,0,0
1286,0.0,unknown,unknown,1,150000.0,10.0,1500000.0,Plop Star,0,2021.0,0,0,0,0,0,0,0,1,0,0,0,0,0
